,rcept_no,reprt_code,bsns_year,corp_code,stock_code,매출액,영업이익,자산총계
869,20160330004421,11011,2015,00674498,121440,"164,536,448,221","-9,349,581,993","767,325,175,158"
870,20160330004426,11011,2015,00176516,036190,"235,969,689,908","27,682,715,291","189,001,800,094"
871,20160330004451,11011,2015,00379229,060540,"38,862,501,191","4,110,320,454","85,656,312,941"
872,20160330004452,11011,2015,00115676,016380,"2,320,792,156,552","78,584,907,478","2,890,468,535,790"
873,20160330004455,11011,2015,00633835,097230,"3,115,473,000,000","-79,370,000,000","5,914,637,000,000"
874,20160330004458,11011,2015,00159218,051600,"1,179,714,929,885","175,176,785,582","1,033,559,143,572"
875,20160330004476,11011,2015,00219440,028080,"15,734,279,650","7,722,804,302","222,112,083,520"
876,20160330004478,11011,2015,00170558,021240,"2,315,242,282,662","463,339,186,676","1,775,397,142,505"
877,20160330004499,11011,2015,00643656,101730,"30,254,916,779","-7,888,979,378","95,696,371,070"
878,20160330004534,11011,2015,00263371,039340,"72,163,979,576","11,465,842,504","95,778,809,330"
879,20160330004539,11011,2015,00115612,005960,"698,187,491,425","-35,633,707,893","598,763,354,147"
880,20160330004649,11011,2015,00367482,069540,"29,687,771,255","-5,043,859,342","45,872,774,272"
881,20160330004661,11011,2015,00653103,151910,"90,289,360,160","-10,519,222,292","197,152,938,155"
882,20160330004665,11011,2015,00405719,052460,"68,367,109,486","3,509,339,942","53,864,568,197"
883,20160330004685,11011,2015,00288495,060560,"119,503,143,472","2,159,993,998","145,260,431,758"
884,20160330004698,11011,2015,00204642,033830,"41,125,285,713","2,000,501,761","108,218,025,980"
885,20160330004706,11011,2015,00269922,041830,"68,949,097,530","20,007,588,258","82,529,852,798"
886,20160330004752,11011,2015,00125974,001470,"528,046,340,351","-63,274,401,143","1,786,124,862,963"
887,20160331000001,11011,2015,00218575,032560,"172,920,941,158","8,465,042,041","294,144,484,787"
888,20160331000003,11011,2015,00332927,194370,"240,294,264,724","21,579,018,072","158,996,596,754"
889,20160331000031,11011,2015,00957568,214310,"57,249,639,308","6,684,138,289","48,661,379,335"
890,20160331000294,11011,2015,00138224,003410,"2,092,899,078,517","220,632,838,691","2,934,452,673,939"
891,20160331000324,11011,2015,00362201,100700,"55,867,468,871","9,454,646,557","78,636,741,375"
892,20160331000329,11011,2015,00308896,068940,"29,929,259,013","133,554,978","39,438,707,815"
893,20160331000822,11011,2015,00138516,008700,"155,608,324,643","-8,132,673,250","167,181,556,138"
894,20160331001202,11011,2015,00475985,048870,"14,870,429,292","-14,001,642,091","16,097,867,203"
895,20160331001456,11011,2015,00611736,092870,"52,960,638,473","5,374,171,857","90,135,933,300"
896,20160331001519,11011,2015,00415628,075580,"572,174,912,668","43,026,207,217","520,261,902,715"
897,20160331001946,11011,2015,00442561,073540,"42,808,888,311","-458,687,632","62,194,042,844"
898,20160331002180,11011,2015,00140131,020120,"28,305,620,135","478,298,774","42,294,542,698"
899,20160401001815,11011,2015,00377610,058650,"4,048,202,083,228","287,551,536,912","5,191,468,773,720"
900,20160401002253,11011,2015,00102432,013580,"1,522,160,320,988","36,100,271,899","1,224,683,470,759"
901,20160404001996,11011,2015,00126089,000300,"495,781,661,306","1,460,003,139","784,472,055,577"
902,20160404002146,11011,2015,00113234,001790,"1,330,415,946,000","30,280,860,000","1,541,681,141,000"
903,20160405002212,11011,2015,00105961,011070,"6,138,128,790,832","223,685,061,786","3,914,337,673,220"
904,20160405002282,11011,2015,00123541,000890,"123,791,144,400","8,163,189,154","218,462,898,319"
905,20160407002217,11011,2015,00157399,004710,"652,333,135,853","16,469,798,181","541,196,306,434"
906,20160408000963,11011,2015,00357360,069640,"289,706,298,249","5,459,895,287","208,943,053,180"
907,20160411001216,11011,2015,00519252,089230,"24,744,323,481","-13,596,220,075","67,701,532,271"
908,20160412001957,11011,2015,00330044,050110,"422,331,671,263","7,870,808,260","258,329,413,509"
909,20160412002292,11011,2015,00135111,017550,"101,841,055,998","4,534,596,432","119,234,421,810"
910,20160415000482,11011,2015,00116824,000640,"704,734,520,024","64,359,436,576","1,223,518,090,100"
911,20160415000493,11011,2015,00956930,170900,"580,996,640,246","55,387,463,581","1,063,538,923,196"
912,20160418000184,11011,2015,00369833,047400,"106,583,823,476","6,189,135,171","145,698,699,956"
913,20160418000206,11011,2015,00138303,010280,"182,475,891,237","-7,182,968,063","101,443,752,151"
914,20160419000207,11011,2015,00266934,043200,"126,615,551,854","9,822,400,283","98,703,413,852"
915,20160426000563,11011,2015,00910947,155900,"11,610,679,406","2,789,400,071","42,349,836,181"
916,20160428000575,11011,2015,00122737,028670,"1,819,313,000,000","229,370,000,000","4,314,284,000,000"
917,20160428000595,11011,2015,00815767,123420,"79,658,463,967","25,510,447,747","115,334,031,723"
918,20160429001579,11011,2015,00526696,095270,"30,577,019,277","-4,144,556,279","59,158,072,222"
919,20160510000950,11011,2015,00102113,012610,"263,163,677,461","6,718,133,779","326,687,437,019"
920,20160510000978,11011,2015,00797364,119650,,"-8,717,353,631","146,743,578,740"
921,20160510001413,11011,2015,00153621,009310,"196,878,931,202","16,751,824,681","643,323,601,627"
922,20160510001733,11011,2015,00159971,009440,"377,659,976,421","16,121,529,554","450,314,764,450"
923,20160510001874,11011,2015,00239514,054090,"281,480,920,287","12,689,006,419","201,281,074,211"
924,20160510002229,11011,2015,00469799,074610,"18,088,972,694","1,576,900,402","14,184,413,487"
925,20160510002307,11011,2015,00171265,034230,"615,357,060,781","58,321,728,935","1,993,869,490,615"
926,20160510002375,11011,2015,00477257,078650,"87,049,064,764","-3,837,591,322","130,230,820,559"
927,20160510002461,11011,2015,00234227,056080,"42,280,717,223","374,239,342","51,707,314,654"
928,20160510002540,11011,2015,00105606,214330,"203,071,984,476","20,339,189,052","123,875,646,074"
929,20160511000128,11011,2015,00104519,001140,"91,618,544,938","-2,462,368,278","83,085,438,266"
930,20160511000190,11011,2015,00206686,042040,"48,058,393,455","-2,130,594,917","35,542,100,701"
931,20160511000226,11011,2015,00573269,096630,"307,564,792,656","10,237,332,359","158,937,190,161"
932,20160511000352,11011,2015,00407771,073190,"34,845,023,919","-3,883,834,688","43,373,284,149"
933,20160511000664,11011,2015,00693651,121800,"22,678,784,513","-2,158,028,823","70,428,673,723"
934,20160511000676,11011,2015,00271501,045970,"277,561,319,998","5,852,355,220","351,679,808,089"
935,20160511000810,11011,2015,00287788,040420,"80,305,840,431","6,875,718,957","72,979,834,990"
936,20160511001028,11011,2015,00242934,083550,"116,159,771,209","6,384,942,287","103,097,340,177"
937,20160511001331,11011,2015,00148896,010060,"2,301,520,602,000","-144,627,682,000","7,298,775,478,000"
938,20160511001453,11011,2015,00104786,007120,"9,161,387,765","-1,461,588,646","47,974,557,521"
939,20160511002001,11011,2015,00148595,038010,"143,614,275,386","6,666,302,587","144,671,637,011"
940,20160511002043,11011,2015,00172680,005160,,"36,721,618,027","792,329,474,400"
941,20160511002053,11011,2015,00351807,048910,"91,413,284,290","4,299,518,049","93,808,748,385"
942,20160511002092,11011,2015,00549925,085370,"72,091,946,786","5,266,823,349","129,492,566,155"
943,20160511002094,11011,2015,00861076,145270,"11,377,931,422","8,189,447,834","122,757,939,000"
944,20160511002168,11011,2015,00155948,033290,"161,476,947,565","17,038,661,312","182,134,506,054"
945,20160511002290,11011,2015,00140052,003800,"192,732,967,914","34,367,890,812","382,261,937,126"
946,20160511002293,11011,2015,00442570,079370,"290,133,905,072","24,373,678,588","252,183,274,498"
947,20160511002428,11011,2015,00809429,123840,"26,128,455,449","4,244,719,350","59,529,750,540"
948,20160511002915,11011,2015,00146861,033240,"267,314,570,152","24,182,723,366","399,278,574,281"
949,20160512000081,11011,2015,00113243,001130,"825,841,280,918","47,285,330,584","895,425,737,712"
950,20160512000340,11011,2015,00462121,073490,"54,948,881,890","-2,475,649,462","90,296,646,079"
951,20160512000421,11011,2015,00160010,021650,"110,058,837,373","4,138,674,515","96,865,366,336"
952,20160512000468,11011,2015,00624518,154040,"69,881,989,420","11,171,211,416","89,980,200,555"
953,20160512000554,11011,2015,00268251,039560,"268,186,400,508","397,019,846","355,523,962,367"
954,20160512001380,11011,2015,00540429,090710,"27,151,771,036","1,445,319,834","26,170,418,363"
955,20160512001951,11011,2015,00370200,066430,"6,725,464,600","-2,268,724,700","25,697,690,340"
956,20160512002065,11011,2015,00118026,006040,"1,359,734,457,816","57,348,358,782","1,617,995,581,633"
957,20160512002174,11011,2015,00542898,106080,"53,606,367,656","1,343,884,880","43,692,571,768"
958,20160512002228,11011,2015,00533508,094970,"89,467,727,189","-65,870,221","45,818,779,696"
959,20160512002254,11011,2015,00222435,033050,"120,816,202,423","1,647,591,096","116,734,084,427"
960,20160512002499,11011,2015,00356802,060280,"27,529,548,417","-24,631,506,368","58,625,343,529"
961,20160512002509,11011,2015,00120906,065420,"28,232,845,559","1,637,416,861","28,186,692,130"
962,20160512002583,11011,2015,00925189,187270,"34,122,745,277","-1,042,343,777","59,724,862,650"
963,20160512002622,11011,2015,00356389,035200,"38,644,499,633","2,386,440,963","36,394,324,134"
964,20160512002897,11011,2015,00148461,001560,"86,575,557,581","4,130,092,670","97,389,005,952"
965,20160512002950,11011,2015,00129554,011420,"62,472,754,167","2,101,040,676","68,686,991,832"
966,20160512003035,11011,2015,00661157,150840,"8,259,807,884","-1,308,224,408","29,604,131,580"
967,20160512003036,11011,2015,00143314,015260,"579,624,843,787","10,739,569,162","124,186,819,523"
968,20160512003045,11011,2015,00616290,123570,,"2,781,477,333","61,881,505,201"
969,20160512003564,11011,2015,00409140,088290,"38,917,134,602","-1,214,061,052","33,330,574,275"
970,20160512003575,11011,2015,00298340,039440,"125,514,036,532","12,046,263,166","101,705,540,525"
971,20160512003652,11011,2015,00390903,065680,"183,826,515,498","14,147,914,351","228,714,977,624"
972,20160512003744,11011,2015,00361381,054950,"88,459,261,570","6,469,409,666","162,327,994,632"
973,20160512003823,11011,2015,00484682,083310,"123,883,585,043","10,278,633,007","92,515,184,417"
974,20160513000865,11011,2015,00366845,065130,"137,506,882,823","16,543,918,542","223,573,384,229"
975,20160513001157,11011,2015,00167031,010240,"64,346,196,088","2,647,754,135","73,403,371,298"
976,20160513001344,11011,2015,00138446,013990,"157,317,306,054","108,723,703","222,307,574,945"
977,20160513001345,11011,2015,00161046,002390,"358,447,723,787","6,221,257,577","530,587,277,444"
978,20160513001822,11011,2015,01047707,208710,"44,874,009,852","5,733,832,714","42,361,952,315"
979,20160513001902,11011,2015,00102751,002140,"185,420,059,331","6,761,497,543","159,959,339,339"
980,20160513001908,11011,2015,00367604,063440,"16,460,155,908","-6,869,968,840","23,228,523,875"
981,20160513002060,11011,2015,00173032,025900,"674,669,376,201","78,697,885,034","1,143,885,776,933"
982,20160513002248,11011,2015,00989664,166480,"18,571,078,685","1,367,663,710","74,954,410,098"
983,20160513002494,11011,2015,00362292,060590,"118,990,586,538","2,963,485,004","193,613,515,701"
984,20160513002554,11011,2015,00349811,052300,"15,426,376,459","-3,493,428,337","58,338,825,199"
985,20160513002918,11011,2015,00142883,017370,"262,989,413,603","16,148,987,834","256,997,921,626"
986,20160513002976,11011,2015,00131896,003100,"101,848,500,829","8,287,188,281","589,286,719,246"
987,20160513003368,11011,2015,00223434,036810,"84,636,616,665","8,733,798,788","109,373,767,704"
988,20160513003466,11011,2015,00166315,010690,"1,251,698,928,140","19,196,753,265","900,499,508,379"
989,20160513003507,11011,2015,00232821,036170,"20,574,074,992","1,412,147,944","75,826,535,753"
990,20160513003522,11011,2015,00587457,094480,"39,584,970,743","2,408,919,125","124,025,960,304"
991,20160513003571,11011,2015,00137252,008040,"494,319,593,512","1,845,987,490","539,326,184,716"
992,20160513003732,11011,2015,00130879,004410,"49,906,800,254","1,734,380,489","58,399,491,361"
993,20160513003748,11011,2015,00261957,039740,"156,702,207,918","1,851,517,339","102,237,296,737"
994,20160513003957,11011,2015,00259934,036000,"319,261,869,542","5,655,567,374","223,076,312,657"
995,20160513003974,11011,2015,00255433,042510,"12,450,442,186","760,629,202","16,158,816,872"
996,20160513004041,11011,2015,00579999,098460,"145,904,431,119","23,449,592,616","158,857,626,674"
997,20160513004066,11011,2015,00445841,086960,"117,801,533,475","12,302,138,466","128,578,862,071"
998,20160513004158,11011,2015,00152437,064820,"19,294,890,525","-3,384,959,428","155,383,724,469"
999,20160513004209,11011,2015,00803425,123410,"310,584,637,550","13,822,525,702","268,874,478,741"
1000,20160513004332,11011,2015,00104810,007720,"205,477,211,412","-4,603,827,884","112,954,009,622"
1001,20160513004351,11011,2015,00372688,057680,"37,020,529,409","-2,105,846,362","25,219,133,072"
1002,20160513004427,11011,2015,00447502,086040,"16,676,482,217","-3,700,247,073","45,379,010,515"
1003,20160513004466,11011,2015,00129350,001820,"158,813,272,985","5,404,248,379","112,945,263,420"
1004,20160513004498,11011,2015,00152880,003070,"3,029,125,532,250","42,108,227,070","1,979,654,411,738"
1005,20160513004520,11011,2015,00318316,045390,"82,628,497,289","5,629,028,571","102,165,697,752"
1006,20160513004535,11011,2015,00495086,087600,"106,214,922,369","9,277,432,291","126,027,041,903"
1007,20160513004552,11011,2015,00657987,122450,"127,351,242,799","18,164,577,688","169,539,835,395"
1008,20160513004585,11011,2015,00356927,054630,"13,172,615,317","-1,558,977,963","9,436,594,909"
1009,20160513004635,11011,2015,00389998,066980,"52,825,056,448","-5,516,506,150","74,833,358,583"
1010,20160513004729,11011,2015,00785475,131390,"44,214,958,351","1,951,190,145","62,449,601,899"
1011,20160513004792,11011,2015,00260408,036580,"867,078,384,659","35,593,142,949","776,145,266,782"
1012,20160513004856,11011,2015,00977650,182400,"2,513,084,443","-6,377,730,999","32,368,511,445"
1013,20160513004893,11011,2015,00444329,112040,,"-11,658,667,247","493,478,634,151"
1014,20160513004897,11011,2015,00552859,115450,"16,781,578,015","-3,143,963,672","50,347,290,780"
1015,20160513004949,11011,2015,00243067,014470,"121,967,291,399","2,984,775,626","226,710,329,263"
1016,20160513004958,11011,2015,00864338,196700,"27,765,283,924","3,326,298,855","61,867,008,284"
1017,20160513005013,11011,2015,00199252,028300,"38,460,683,507","-5,963,200,398","185,171,918,099"
1018,20160513005044,11011,2015,00624998,123330,"73,705,694,437","3,119,224,695","87,010,772,370"
1019,20160513005066,11011,2015,00138242,003620,"3,390,065,197,470","-35,811,794,095","2,039,197,713,285"
1020,20160513005242,11011,2015,00413046,068270,"603,412,768,883","258,954,318,718","2,748,230,541,703"
1021,20160513005336,11011,2015,00526951,095190,"106,194,678,631","4,208,314,480","167,257,514,440"
1022,20160513005395,11011,2015,00310156,049180,"17,730,838,347","-7,175,039,490","82,001,944,457"
1023,20160513005472,11011,2015,00656021,139050,"44,494,084,736","-996,231,257","42,684,547,960"
1024,20160513005477,11011,2015,00977641,149980,,,"45,861,701,851"
1025,20160513005562,11011,2015,00164812,011760,"4,261,900,488,367","23,446,435,406","1,503,986,486,171"
1026,20160516000011,11011,2015,00147994,042600,"130,553,418,010","9,268,899,945","99,370,134,213"
1027,20160516000134,11011,2015,00447760,049950,"62,403,918,000","3,398,393,000","89,398,997,000"
1028,20160516000212,11011,2015,00523307,068240,"67,000,805,342","7,939,117,776","198,994,338,314"
1029,20160516000214,11011,2015,00132868,011300,"196,907,216,259","-256,009,350","259,934,333,875"
1030,20160516000446,11011,2015,00173795,004080,"125,395,067,429","6,516,858,792","136,987,094,215"
1031,20160516000498,11011,2015,00244747,140860,"19,991,699,032","2,364,751,432","25,514,524,815"
1032,20160516000578,11011,2015,00807555,133750,"66,935,881,035","10,364,351,446","89,660,380,643"
1033,20160516000591,11011,2015,00370918,221980,"45,924,423,432","7,115,360,127","65,131,967,656"
1034,20160516000925,11011,2015,00535676,089030,"136,031,630,056","23,278,455,549","211,567,795,250"
